text,label,label_name,split
NO VA A PASAR NADA SE MUEREN DE MIEDO EL MINISTERIO PUBLICO Y LOS DERECHISTA LA PRENSA BASURA MERMELEROS MERCENARIOS DE LA INFORMACIÓN FUJIAPRISTA KEIKISTAS PORKISTAS ARRODILLADOS DE MONTESINOS ME MUEREN DE MIEDO OLLANTA HUMALA LOS MANDARA AL FUSILAMIENTO POR CORRUPCIÓN LADRONES Y VENDE PATRIA LOS MONOPOLIOS SE ACABARAN ASI SAQUEN A CASTILLO LA DERECHA NUNCA MAS SERA GOBIERNO VIVA EL PERU CARAJO SIEMPRE DE PIE NUNCA DE RODILLAS YA BASTA DE 40 AÑOS DE ROBOS AL  PUEBLO PERUANO OLLANTA PRESIDENTE 2023 💪💪💪💪💪💪💪🤜🤛🤝🤲💪🤜🤛🇵🇪😎,0,negative,train
No te he preguntado si quieres botarlos,1,neutral,train
Oe que paja todo pero me quedé esperando el saludo que el pata le iba a mandar a su flaca !!! 🤣😅😂,0,negative,train
Junior choro no te lo robes!😂,0,negative,train
Paolo Lanza Senisse tu pagas🙄,1,neutral,train
Que pensara cuto ahora 😉,1,neutral,train
Tanta concentración para caerse al final 😂😂😂😂,0,negative,train
La proxima choripan 🤣👍,1,neutral,train
Pero lo más raro del caso es que la perra se curó,0,negative,train
Que buena 👍me reído duro,2,positive,train
"No seas maleado pues Beto, estaba comiendo 🤢🤧",0,negative,train
Vas a ver que te voy a cachar rico,2,positive,train
Se ve buenazo. Gracias Karem 😃😃,2,positive,train
Tremenda ratera del chimpun Callao viene a hablar de moral XD es un chiste lo k publican  Valiente ahora le dicen a una callejonera de la zona roja de Callao 😫😫😫😫😫😫😫😫,0,negative,train
"De acuerdo contigo, no soy de la U pero Misterio fue lo máximo, La Gran sangre fue mi serie favorita, lobos de mar ; los que la vieron saben que fue buena. Pietro es excelente actor. Tobi buen monólogo, interesante y me maté de risa con «el período zombie». 😂",2,positive,train
Peter está acostumbrado a dormir en mi cama,1,neutral,train
"Definitivamente exquisito,sabroso ese toque q le das con su cremita y su rocotito lo máximo GASTON lo.preparare en casa 😋😋😋",2,positive,train
Ese wn del sancudo esta loco 🤣,0,negative,train
Dani esta llorando profe 😟,0,negative,train
.. Me PARECE ni un cuiko le dio la hora de la entrevista 🤦🤦🤦🤦🤦 pero la rubia qué se parece ala pamela giles se creía y tenía la pura cara de CUICAA 😅😅😅✌️✌️✌️,0,negative,train
Melani Gonzales Cornelio  te etiqueto y me retiro lentamente 😬 tienes que pedir permiso. Jajajajajjajaja,1,neutral,train
Cuál es su finalidad? Apoye a los médicos y hable del desabastecimiento de los hospitales y déjese de huevadas si tanta pena le da compre usted sus mascarilas y guantes a todas estas lacras 😠😠,0,negative,train
"Que buena pinta!!! Gaston Acurio una opción  que sea sin chicha  y sin gaseosa, vivo fuera de Peru y no tomó gaseosas 🤔😋",1,neutral,train
"Me solidarizo con julinho, lo vivo en carne propia lo que es estar fuera de tu país, de tu familia, de tus raíces, duele el corazón ❤️, hay que vivirlo en carne propia y poder opinar como corresponde...",2,positive,train
"Una saludo para la gordita sexi , mi queridisimo HUEVERA EH CHANCHO 😂🤣🤣👍",0,negative,train
"Que decir si este lleva esa vaina en mano, es un terruco con  corbata...😡",0,negative,train
El cara de jebe de Vizcarra 🤣🤣🤣,0,negative,train
Uno de esos se cambian zapatos viejos cocinas viejas cuadernos y baterías 😉,1,neutral,train
Que piña nunca gano nada buuuu 😂😂😂😂,0,negative,train
Rafa Nancay Huillca hay una loza que se parece a la jato de tu ex 🤣🤣,1,neutral,train
Que !nvidia magaly que !nvidia ya quisieras etar en su luar de la calata 😲😂😂,0,negative,train
Sandro Gutierrez que opinas aqui ya llegaron a 65 pollo entero 😥😥,1,neutral,train
Eso los trauma ... Yo tengo recuerdos muy raros y apenas a los 26 mi hermana me aclaro ... Mi recuerdo ... Lo que ví y escuché no eran mounstruos reales ni demonios ni risa de brujas ni nada ... Era grupos criminales que estaban en toque de queda dándose plomo..  Un primo me describió lo que pasó con demonios y me lo crei y crecí con eso 😑,1,neutral,train
"Adinolfia Lucy Aviles Gonzales a mi encanta su personalidad 🤩🤩👏👏👏❤❤!! Si tú eres seguidora del naco de toni rosado, el cachudo de centella, vico, chapulin 😁😁😁🙉🙈. Obviamente que tus gustos son otros.  Maria Pia es otro level",2,positive,train
Karen Ocda  anda y me traes un 🐫 ,1,neutral,train
Manuel te imaginas una torta pollo?,1,neutral,train
Habiendo tantas canciones q son del Peru digo no.! 🙄,1,neutral,train
Jajajaja respuesta toxica ¿Chambeando a forro? ' vine a vigilarte wvon'😂,0,negative,train
Chino que tal lápiz labial que te a delineado los labios 🤪☘️☘️🤣🤣🤣🤣,1,neutral,train
😱😱Como puedo hablar con alguien que me pisoteo. Me puso adjetivos de todo y se lucro con Tigo. Señorita usted es tonta o se hace. Esa señora no le importa tu sufrimiento le interesa vivir de las desgracias de otros. Que asco . Señora Magaly usted ya no tiene nombre🤮🤮🤮Programa Basura. Buen provecho con los billetes que entra con la tonta que está a tu lado.👎👎👎,0,negative,train
¿Y habrá lanzado también ese celular después de grabar?,1,neutral,train
Yamii Cordero 😂😂😂😂 Silvia Liseth Moscaiza Lopez 😎😎😎😎😂😂😂😂,2,positive,train
La choclona hablando de recorridas  prdon digo la chuekona 😅,0,negative,train
"TIENE Q LLEGAR TU PRIMERO TU JALE EL MOSTRO PS, CON ESE CARAMELO JALA HASTA LOS ZOMBIES 😝😝😝",0,negative,train
ESE ÑERO CON CARA DE DEPRAVADO MARIHUNEROS PEGANTEROS ES CANTANTE 😱😱😱😱😱😱😱😱,0,negative,train
Miguel Contreras Piñas Brando Estéfano Arroyo Piñas controlense ps 🤣,0,negative,train
Esos gorritos tmb que tiene el parche para que se mantengan frescos 🙌,2,positive,train
"Dos cholos ebrios, gritaron: -Atajen ese globo",0,negative,train
Hola jenny 😊 zanahoria es buenazo y en chispas es más comodo,2,positive,train
Soy del tipo de mamá moderna que le encanta las casacas de cuero y maquillaje y bailar su rica salsaaa vamos anímense Erika Andrea Acapana Serrano Adriana Espinoza Perez Sandra Alva Cáceres 🍀🍀🍀❤️🤞🏻,1,neutral,train
JAJAJAJA más risa me dio que el policía lo tenía agarrado recontra feo xddd pensó que era choro 😂😂😂,0,negative,train
ENCIMA DE BURRO ES PROFETA........... XD🤣🤣🤣,0,negative,train
Jajajajajaja Yara Elvira Landa Montenegro esta chica me parece conocida jajaja 😂😂😂😂,1,neutral,train
El patriotismo es la peor de las huachaferías,0,negative,train
"Nevado Huaytapallana, Junín. 5400 msnm más o menos. Subimos normal, a la bajada nos agarró lluvia y granizada. Empezando invierno, y a alguien se le ocurrió ir con ropa delgada, habiéndole dicho que era ""¡¡en capas!!"".  Eso fue una hipotermia, que temblaba y temblaba sin control. Y ya no hilaba palabras!!   Tuvimos que bajar rapidísimo porque el cielo se ponía negro a las 3 pm.  Luego de dos mates de coca hirviendo (literalmente) y un caldo de cabeza, mi casaca, medias como guantes y un chullo improvisado con un canguro... Pudimos recuperarla 👍👍👍👍😁",2,positive,train
Tenemos tres delanteros guerrero derecha grimaldo izquierda centro el  cajamarquino 😂😂😂 laterales avincula y el otro de rulos que no me acuerdo asi carrillo con eso sobrado hacemos goles,1,neutral,train
Aprende cabrejo y dile a Willax que así se protesta no con scooter pavos de 💩 jajaja,0,negative,train
Pero por que a si como  criticas  terruqueas al Profesor no Hablas de todas las Arrugas  de tu LIDERESA Keiko🎼🐀 la gente ya se dio cuenta que eres un franelero.,1,neutral,train
Lo máximo un niño con una hermano de 4 patas tiene una alegría y responsabilidad  que no se puede describir !!😻,2,positive,train
"Mineraso resultaste spencer !!! , T gusta la mostaza como cancha 🤣",0,negative,train
Muerte 💀 oh que horror como si fuera un criminal igual que los terrucos; Acaso no usan ese término para acabarlos en política ,0,negative,train
Mariette Pacora Estrada canchita bb tkm ❤️,2,positive,train
Todo lo que causan las mujeres 😃,2,positive,train
"Empieza diciendo ""como muchos de ustedes son taraos"" y el otro gil se quema al meter el aceite con agua en la olla 🤣🤣🤣 babas :v",0,negative,train
Elida Carolina Rios Pinedo 😏😌,1,neutral,train
Ta que al gordo MAYIMBU no lo puede botar Nica😝 siempre vas a tener anécdotas para contar 🤣,1,neutral,train
"Eso le pasa por hablar demás,  no que  europa  era un pais para pelear por el mundial, bobo...  Ahora pues... un pais latino te ganó     Como dijo Miguel ignacio de las casas JAAAAAA😅",0,negative,train
Karla Rivas Rios Rocio Guardamino Tello Mishel Valery Daana Rivas Sandoval cuales son ustedes? 😂😂😂,1,neutral,train
Jajaja... le llama la atención a su lora por gritona y sus otros perritos sigilosamente se salen del lugar 🤣,2,positive,train
Me a pasado. pero es en el talon . las medias no aguanta nada 🤣😂  y se rompen,0,negative,train
Rokys no pasa nada es el peor restaurante  es una porquería la comida y no atienden bien una vez  entre  y juré  jamas entrar 🤬🤬,0,negative,train
"Esos cachetitos, te esta haciendo efecto nuestra rica gastronomía 😉",2,positive,train
"Ránking de postres en general y de helados, porque sin salado no hay dulce",1,neutral,train
"Ufff  caldito verde, ají hecho en batán, queso mantecoso 🤤🤤  , será motivo  de hacer esa ruta en febrero 🤩",1,neutral,train
jajjajaja todavia dice ven cuando esta con puro tombo😂😂😂,0,negative,train
Santiago Cercado Terrones te dije no salgas mierda 🤣,0,negative,train
Katherin Flores Márquez Lu del Carpio... el floro barato 😂😂😂,0,negative,train
Su terrible COMBINATOR!! 🦈 Básico! 👹,2,positive,train
Jajajaja recuerdo con nostalgia mi primera chamba vender pan con mi canasta y luego ascendi a cargar en el triciclo de mi viejo 🤣🤣 Que tales recuerdos piura.,1,neutral,train
Mayssa Lounique Jara 👉 tu que eres chalaca ♥️,2,positive,train
Si desatunen en Huánuco! Si no les da soroche😁😂,1,neutral,train
Likha Quiñones Mendieta Greiss Gutierrez Lujan Noema Aileen Huatay Navarrete Rocío y Kelly 😂😂💁‍♀️,2,positive,train
Que maleado… te pasaste 🤣🤣🤣,0,negative,train
Renzo NG ya puessss! Que con tu supuesto ceviche me engatusaste y hasta ahorita nada de nada 🙄,0,negative,train
Alexis David Costa Jimenez cuando tienes que llegar lleno de tierra y esas benditas bolitas que se pegan por todos lados 🤣🤣🤣,0,negative,train
Jajaja échale pichiiiii 😅,0,negative,train
Nms te iba a seguir y dar 👍👎 pero mejor no solo subes mmds brother,2,positive,train
Deivis Zamora Kely Curasma este post me hizo recordarlos 😅 misios pero viajeros jajaaajajaja okno xd,2,positive,train
Cesar Jesus Bonilla Masias hermanito hoy sales 8 en punto xfa jajajaja haré canchita 🤭,1,neutral,train
Gayla Ely Negron Garcia mi vida mira ❤️🐷 jajaa,2,positive,train
No es pegajosa la canción 👎,0,negative,train
Es dj del club local lo puso para desconcentrar a piquetazo 🤣🤣🤣🤣,2,positive,train
Me encanto el arroz a la jardinera y sus huevos fritos lo maximo.  Gracias de todo corazón siempre aprenderemos algo nuevo 👏👏👏👏👏👏👏👏👏👏👏👏🙏🙏😇😇😇😇,2,positive,train
Hey....y no se diga de  AYACUCHO..y su cuy chactado.....su caldo de mondongo...y su trucha 😋😋😋😋su chicha 7 semillas.....y sin contar..de su Carnaval🎷🥁🎉🎉,1,neutral,train
"Buen gusto por la música. Teníamos algo común que nos gusta el rock clásico 😘😘😘 besos hasta el cielo, mi grande, mi ídolo, eras perfecto. Sólo pensaré que te caistes, porque tenías muchas cosas aún pendientes y a ti no te gustaba dejar nada a medias...🕊️",2,positive,train
Corre tuco corre tuco🤣🤣🤣🤣,1,neutral,train
El hermano de Tongo!! 🤦‍♀️,0,negative,train
Pero que querías Erick que pongan alfombra roja por tan mala leche y buscar desestabilizar al grupo por el simple hecho de vender tu noticia ya pe mano un poco más de seriedad y respeto que denigras tu profesión buscando la desgracia de otros 😠,0,negative,train
"Su viejo dejo la vara muy alta, qué rica Leysi 🦅",2,positive,train
"No te da vergüenza esa cara ??? 🤣🤣🤣🤣 encima chuecaso , domina la vaina ps oe sarna,  igual te van a chapar 🤣🤣",0,negative,train
"No te creas el muy pendejo, cholo huevón",0,negative,train
FINAL INESPERADO   El que esta grabando: se me ha parado la pichula.  El señor: hay que rico ¡damelo! 🤣🤣🤣,1,neutral,train
Leo Pèrez J por ti fresh! 😂😂😂,2,positive,train
Causa Largate o Ya Retirate Si No Quieres Jugar Profesionalmente Chaufa👎🏻👎🏻👎🏻👎🏻👎🏻,0,negative,train
Efraín!!!! Mira lo que has creado!!!! Es tu Mostritoo!!!!! Le diste vida!!!! 😂😂😂😂. Para esa cojudez gana un premio y dinero ... Sean pendejos ministerio de cultura mis huevs!!!!,0,negative,train
Ahorita salgo,1,neutral,train
Mery Montoya esa eres tú 100% 😤❤️,2,positive,train
Somooooos chola Sheyla Chavez 💃💃💃💃💕,2,positive,train
Chinito un saludo para la gente de sjl caja de agua eres una persona humilde broder bendiciones 👍😉😎,2,positive,train
"Está bien alguien tenían que decirle la verdad,el ve la paja en el ojo ajeno y su hermano se sigue embolsando millones de soles y eso como de llama?.... No tienes autoridad para hablar como primer ministro de tu jefe .. No hablas de tu familia como corresponde ser coherente y eso no lo muestra este Caníbal vergüenza ajena 🤬",0,negative,train
Asu que feo ese huevón 🧐,0,negative,train
"Pero si vendes nuevamente las colitas, pueden ser al mismo precio? 🙈",1,neutral,train
PROFE JALADOS QUE PAGUEN SU RECUPERACIÓN 😏😏,0,negative,train
"IGNORANTE EN LEYES, LAS 6 CARPETAS FISCALES tienen pruebas, sino, no estaría abierto el proceso de investigación. ( probadas en 6 carpetas fiscales).  PEdro Castillo no merece vivir en el Peru,porque  intento traicionar a la patria regalando nuestro 🌊 mar a un país que nos dejó solos a la muerte; en la guerra con Chile.  Como  presidente  nombro ministro a  senderista/incapaces, ejm:  urea hasta ahora no compran porque los ineptos que coloco aumentaron precio para ganar dinero en perjuicio del estado y de los campesinos..  Silva ministro de MTC  que Castillo mantuvo durante varios gabinetes, porque seria??...¿los ministerios son  una agencia de empleo de personal sin capacidad, ineptos??....el que no quiere ver;  es que defiende la corrupcion de este gobierno lover terrorista.    Es una vergüenza un presidente con una tesis plagiada.. eso nunca se ha visto en la historia del Perú  VERGUENZA PARA EL MUNDO ES  TENER  UN PRESIDENTE CON 6 DENUNCIAS, QUE SON INVESTIGADAS POR LA FISCALIA   VERGUENZA PARA EL MUNDO ES  TENER EN INVESTIGACION Y DENUNCIADOS A SUS SOBRINOS Y CUÑADA.  VERGUENZA PARA EL MUNDO ES TENER UN PRESIDENTE NO PREPARADO PARA UN ALTO CARGO  VERGUENZA PARA EL MUNDO ES ESCUCHAR A UNA PERSONA QUE NO SABE HABLAR NI CONJUGAR UNA FRASE O PALABRA  VERGUENZA PARA EL MUNDO ES, ESCUCHAR SU VICTIMISMO , SU INCAPACIDAD Y SUS MENTIRAS",0,negative,train
