text,text_clean,label,label_name
"Abancay,  la tierra de Micaela Bastidas,,que orgullo visitarla y disfrutar de sus paisajes y gastronomía. Esa Chicha de quinua me ha impresionado y la gran variedad de sus chichas también 🙏👏💕Felicitaciones jovenes guapos! 🙏👏💕","Abancay, la tierra de Micaela Bastidas,,que orgullo visitarla y disfrutar de sus paisajes y gastronomía. Esa Chicha de quinua me ha impresionado y la gran variedad de sus chichas también 🙏👏💕Felicitaciones jovenes guapos! 🙏👏💕",2,positive
Bruno Goicochea Fiorella Pezo Stefani Padilla pobre de ustedes que traigan camote al cumple de mi bendición !! 😅,Bruno Goicochea Fiorella Pezo Stefani Padilla pobre de ustedes que traigan camote al cumple de mi bendición !! 😅,0,negative
"Sacaloooo!!!!, beberán su propia chocolatadaaaaaaaaaaaaaaassss 🤮🤮🤮🤮🤮🐀🐀🐀🐀🐀","Sacaloooo!!!!, beberán su propia chocolatadaaaaaaaaaaaaaaassss 🤮🤮🤮🤮🤮🐀🐀🐀🐀🐀",0,negative
Mariale tomas gaseosa y no subes ni un kiloooo 😣😣😣😣😣,Mariale tomas gaseosa y no subes ni un kiloooo 😣😣😣😣😣,0,negative
Falto pildorita ahi para que opine los del iphone 13 😂 gordo huevon,Falto pildorita ahi para que opine los del iphone 13 😂 gordo huevon,0,negative
"Esos cachetitos, te esta haciendo efecto nuestra rica gastronomía 😉","Esos cachetitos, te esta haciendo efecto nuestra rica gastronomía 😉",2,positive
A dejarte embaucar por los vagos y los resentidos,A dejarte embaucar por los vagos y los resentidos,1,neutral
Jamás pero jamás le.regales plata y menos regalo caro.por que ella solo estra contigo  por el.dinero.nada más amor.alm chancho y no al.chicharon. Jajja ya lo quiero ver en cama en fermo la.mujer.seba ir con un veneno y el.gordo. Tontolin  ves BA allorar como niña llorona. Apostamos que eso va apasar. Si o si 😉😱😂👽😉😉😉😉🤣🤣,Jamás pero jamás le.regales plata y menos regalo caro.por que ella solo estra contigo por el.dinero.nada más amor.alm chancho y no al.chicharon. Jajja ya lo quiero ver en cama en fermo la.mujer.seba ir con un veneno y el.gordo. Tontolin ves BA allorar como niña llorona. Apostamos que eso va apasar. Si o si 😉😱😂👽😉😉😉😉🤣🤣,0,negative
Ohhhh por faaa pásame el dato de la tienda donde puedo adquirir las muñequitas de Bella y Bestia que sale casi al principio del video. Gracias ☺️,Ohhhh por faaa pásame el dato de la tienda donde puedo adquirir las muñequitas de Bella y Bestia que sale casi al principio del video. Gracias ☺️,1,neutral
🤮🤮🤮🤮🤮🤮🤣 eso ya se fue al caño jajaja,🤮🤮🤮🤮🤮🤮🤣 eso ya se fue al caño jajaja,0,negative
Pero yo qué pito toco en todo esto,Pero yo qué pito toco en todo esto,0,negative
Eso sí es viajar tirar carpa comer en ruta 😉,Eso sí es viajar tirar carpa comer en ruta 😉,2,positive
¿Sabes que Ambrosio se fue? dijo el Chispas,¿Sabes que Ambrosio se fue? dijo el Chispas,1,neutral
Tatiana amiga encontraste mis tacos !!!,Tatiana amiga encontraste mis tacos !!!,1,neutral
"Moises Arenas , que  fue mano ?😎","Moises Arenas , que fue mano ?😎",1,neutral
"🤣🤣🤣🤣 "" antes abríamos chaufas "" 🤣🤣🤣🤣","🤣🤣🤣🤣 "" antes abríamos chaufas "" 🤣🤣🤣🤣",1,neutral
Con tanto panetón buena opción gracias por la recetaaa Di Paola❤,Con tanto panetón buena opción gracias por la recetaaa Di Paola❤,2,positive
solo conosco machupicchu faltan 9😪,solo conosco machupicchu faltan 9😪,0,negative
Es increíble como los árbitros fallan a favor de Alianza con jugadas puntuales donde influye todas con jugadas determinantes pero todas a a favor de Alianza unas jugadas groseras que determinan en resultado del partido les dan penales o lo contrario jugadas  en offside perjudicando al equipo contrario que sin ninguna clase de titubeos el árbitro y los jueces de linea si las cobran entonces en el segundo gol de Alianza el árbitro está en una posición muy buena para no poder observar que hay 3 jugadores en posición adelantada y los jueces de línea peor están en mejor ubicación pero esto lo estamos viendo desde el año pasado este campeonato es el más asqueroso que puede haber semana tras semana siempre hay errores y siempre en los partidos de Alianza esta liga es una basura empezando por el Señor Lozano donde lo tienen presionado hay gente muy importante y en país donde la Coima existe ala luz del día y todo esto beneficia al fútbol Peruano ya Uds vieron cómo engañan al Público y cuando jugaron contra River todo quedó al Desnudo 8a1 y lo de ahora ya lo estamos viendo Atlético Mineiro gano 2 a O en un partido que debió acabar 6 a 0 porque los jugadores votaron el penal se perdieron goles en la puerta y donde Campos salvo como 3 goles hechos claro fue Mineiro porque si uviese sido Flamengo o Fluminense el partido acaba en goleada esta es la verdad no sean tan ciegos cuando te dan penales inexistentes y comenzando el partido ya no juegas con presión ya estás en ventaja el resto biene solo y los goles aparecen porque ya estás en ventaja y puedes manejar el partido a tu antojo con los jugadores que tienes ya todo está servido todos son errores puntuales y siempre a favor del equipo Canpeon 😂😂😂 que hermosa liga cuando sintieron la presión de equipo contrario lo que hacen es matarlo faltando 4 fechas 5 Fechas así de fácil todo ya lo tienen que asegurar así cualquiera Canpeona,Es increíble como los árbitros fallan a favor de Alianza con jugadas puntuales donde influye todas con jugadas determinantes pero todas a a favor de Alianza unas jugadas groseras que determinan en resultado del partido les dan penales o lo contrario jugadas en offside perjudicando al equipo contrario que sin ninguna clase de titubeos el árbitro y los jueces de linea si las cobran entonces en el segundo gol de Alianza el árbitro está en una posición muy buena para no poder observar que hay 3 jugadores en posición adelantada y los jueces de línea peor están en mejor ubicación pero esto lo estamos viendo desde el año pasado este campeonato es el más asqueroso que puede haber semana tras semana siempre hay errores y siempre en los partidos de Alianza esta liga es una basura empezando por el Señor Lozano donde lo tienen presionado hay gente muy importante y en país donde la Coima existe ala luz del día y todo esto beneficia al fútbol Peruano ya Uds vieron cómo engañan al Público y cuando jugaron contra River todo quedó al Desnudo 8a1 y lo de ahora ya lo estamos viendo Atlético Mineiro gano 2 a O en un partido que debió acabar 6 a 0 porque los jugadores votaron el penal se perdieron goles en la puerta y donde Campos salvo como 3 goles hechos claro fue Mineiro porque si uviese sido Flamengo o Fluminense el partido acaba en goleada esta es la verdad no sean tan ciegos cuando te dan penales inexistentes y comenzando el partido ya no juegas con presión ya estás en ventaja el resto biene solo y los goles aparecen porque ya estás en ventaja y puedes manejar el partido a tu antojo con los jugadores que tienes ya todo está servido todos son errores puntuales y siempre a favor del equipo Canpeon 😂😂😂 que hermosa liga cuando sintieron la presión de equipo contrario lo que hacen es matarlo faltando 4 fechas 5 Fechas así de fácil todo ya lo tienen que asegurar así cualquiera Canpeona,1,neutral
"Creo que el Perú de alguna forma tendrá su Mam bo Park por siempre, por sus huellas y el legado que nos dejo, símbolo de disciplina pura  💪","Creo que el Perú de alguna forma tendrá su Mam bo Park por siempre, por sus huellas y el legado que nos dejo, símbolo de disciplina pura 💪",2,positive
Taper y Micro....las amo...😍,Taper y Micro....las amo...😍,2,positive
Q hace con lo q gana🤔 no puedes comparte un.par de medias 🧦fahion oh cuando es tu cumpleaño te regalo un.par de media🧦 pero me cuesta 2 soles💯.% nada mas 🤣🤣🤣,Q hace con lo q gana🤔 no puedes comparte un.par de medias 🧦fahion oh cuando es tu cumpleaño te regalo un.par de media🧦 pero me cuesta 2 soles💯.% nada mas 🤣🤣🤣,2,positive
"Mermelera con dichos y supuestos tu no puedes difamar alas personas,ten mucho cuidado en lo que dices y haces.no seas malcriada,golpista, dictador,tarde o temprano la justicia divina llega te deseo suerte por boca suelta. 👀👀","Mermelera con dichos y supuestos tu no puedes difamar alas personas,ten mucho cuidado en lo que dices y haces.no seas malcriada,golpista, dictador,tarde o temprano la justicia divina llega te deseo suerte por boca suelta. 👀👀",0,negative
Rita Ubillus Reis chapa tu taxi 🙈🙈,Rita Ubillus Reis chapa tu taxi 🙈🙈,0,negative
Romario Chacaltana Godoy mano así estaré cuando vaya a visitarte 🤣🤣🤣,Romario Chacaltana Godoy mano así estaré cuando vaya a visitarte 🤣🤣🤣,1,neutral
Que bueno Gaston!! Espero con ansias ir a tu chifita o derrepente a mi chifita preferido!!! Felicitaciones por uno más de tus logros!’😊,Que bueno Gaston!! Espero con ansias ir a tu chifita o derrepente a mi chifita preferido!!! Felicitaciones por uno más de tus logros!’😊,2,positive
Grecia Jiménez vos cuando te regalaron el chocolate o no se qué te regaló Ed 😂😂😂😂😂😂 que te cambió tu vida en una sola cita 😂,Grecia Jiménez vos cuando te regalaron el chocolate o no se qué te regaló Ed 😂😂😂😂😂😂 que te cambió tu vida en una sola cita 😂,1,neutral
"Mi opción favorita que le encantará a mi mamá es la cartera reversible tiene un estampado hermoso, esos dos colores son perfectos para combinar con la ropa que uses. Parfois sus detalles son perfectos para el día de la mami justo para engreídas como lo merecen ♥️","Mi opción favorita que le encantará a mi mamá es la cartera reversible tiene un estampado hermoso, esos dos colores son perfectos para combinar con la ropa que uses. Parfois sus detalles son perfectos para el día de la mami justo para engreídas como lo merecen ♥️",2,positive
"Las misias pero viajeras deberían de conocer al chamo que nos hizo el tour x 25 soles nos hizo llorar, reír y hasta orinar del miedo 🤣  o me equivoco Georgejavier Quicano Rayme ?","Las misias pero viajeras deberían de conocer al chamo que nos hizo el tour x 25 soles nos hizo llorar, reír y hasta orinar del miedo 🤣 o me equivoco Georgejavier Quicano Rayme ?",1,neutral
Como que tu poto Naty 😂😂😂😂😂😂😂😂😂,Como que tu poto Naty 😂😂😂😂😂😂😂😂😂,0,negative
"Que espesa la vendedora, mala leche. No le compren.😦","Que espesa la vendedora, mala leche. No le compren.😦",0,negative
"Felicidades, Yidda, me gusta mucho tu forma de ser, aunque tengo que reconocer que, en la época de Combate, no te podía ver ni en pintura, por q eras equipo rojo, jajaja al igual que a Julián. Mucha suerte en todos tus proyectos. ❤️💚","Felicidades, Yidda, me gusta mucho tu forma de ser, aunque tengo que reconocer que, en la época de Combate, no te podía ver ni en pintura, por q eras equipo rojo, jajaja al igual que a Julián. Mucha suerte en todos tus proyectos. ❤️💚",2,positive
"Pasa lo mismo cuando escuchas las clases virtuales o cuando grabas el video de la tarea para la profe y pasa hasta el vendedor de fruta con megáfono 🤣🤣 lleve naranjas, palta madura caseraaaa 🤣","Pasa lo mismo cuando escuchas las clases virtuales o cuando grabas el video de la tarea para la profe y pasa hasta el vendedor de fruta con megáfono 🤣🤣 lleve naranjas, palta madura caseraaaa 🤣",2,positive
"Para eso sí son buenas , anda pregúntales los 10 mandamientos y notarás la diferencia 😁","Para eso sí son buenas , anda pregúntales los 10 mandamientos y notarás la diferencia 😁",0,negative
me debes 20 mangos,me debes 20 mangos,1,neutral
"Resulta que ahora salen con la escusa de hacer huelga para ir a tonear, y sus toxicas ni enteradas 😀🍻😁","Resulta que ahora salen con la escusa de hacer huelga para ir a tonear, y sus toxicas ni enteradas 😀🍻😁",0,negative
Tantas instrucciones para comer el caldo d gallina. 🙈😁,Tantas instrucciones para comer el caldo d gallina. 🙈😁,1,neutral
Lacraaaaa.....mucha lacraaa...Philips Buitre🤮🤮,Lacraaaaa.....mucha lacraaa...Philips Buitre🤮🤮,0,negative
"Esta dolida esta mermelera, ya quiere llorar sta sustada hay que pasarle, el huevo jajajajajajaj 😂😂😂😂🤣🤣🤣🤣 no sabe en q lío se está metiendo esta calabazitaaa🤗🤗🤗😁😁😁","Esta dolida esta mermelera, ya quiere llorar sta sustada hay que pasarle, el huevo jajajajajajaj 😂😂😂😂🤣🤣🤣🤣 no sabe en q lío se está metiendo esta calabazitaaa🤗🤗🤗😁😁😁",0,negative
Bellaaaa que linda labooorr mi hijo fue operado en ese hospital hace ya varios años gracias a Dios está muy bien pero que bonito ver qué llevas alegrías a tantas personas que están pasando tangas cosas no saben todo lo que se puede ver en un hospital peto lo importante es no rendirse y creer mucho en Dios felicidades 👏👏👏🤗🤗🤗🤗🤗✨❤️❤️❤️ Yidda Eslava,Bellaaaa que linda labooorr mi hijo fue operado en ese hospital hace ya varios años gracias a Dios está muy bien pero que bonito ver qué llevas alegrías a tantas personas que están pasando tangas cosas no saben todo lo que se puede ver en un hospital peto lo importante es no rendirse y creer mucho en Dios felicidades 👏👏👏🤗🤗🤗🤗🤗✨❤️❤️❤️ Yidda Eslava,2,positive
ese no es Alex Gamero Ramirez cuando esta huaska🤣,ese no es Alex Gamero Ramirez cuando esta huaska🤣,0,negative
El vino de Santa Elena muy bueno.  Bueno el video hay lugares q me falta visitar 😉 hay muchísimos más en Tacna.   Creo q iré por esa h amburquesa de cordero.,El vino de Santa Elena muy bueno. Bueno el video hay lugares q me falta visitar 😉 hay muchísimos más en Tacna. Creo q iré por esa h amburquesa de cordero.,1,neutral
"Te ha mandado Bola de Oro dijo Queta, despacio","Te ha mandado Bola de Oro dijo Queta, despacio",1,neutral
"Es otro level Natalia PS,?porque a breña mandaron a la calabaza de Jasmin 😏....","Es otro level Natalia PS,?porque a breña mandaron a la calabaza de Jasmin 😏....",1,neutral
"Que piola! Nueva generación bien dirigida. Nada de muletillas absurdas y ridículas como ""tipo...."", ""Chill"" y ""manyadit@s"". Que buen final. 👍🏽🤘🏽","Que piola! Nueva generación bien dirigida. Nada de muletillas absurdas y ridículas como ""tipo...."", ""Chill"" y ""manyadit@s"". Que buen final. 👍🏽🤘🏽",2,positive
"Muchas delicias en nuestro centro de Lima,  los churros super riquísimos 😋😋😋😋","Muchas delicias en nuestro centro de Lima, los churros super riquísimos 😋😋😋😋",2,positive
Linda cosa ya pedazos de ros.....tes 🤣🤣🤣,Linda cosa ya pedazos de ros.....tes 🤣🤣🤣,0,negative
Nos fuimos!🤙🏻 Ya Falta poco Peteer Axl😁,Nos fuimos!🤙🏻 Ya Falta poco Peteer Axl😁,1,neutral
Pablo Alvarez 😡😡😡😡😡 te caigo mal te doy vergüenza o que pedo?,Pablo Alvarez 😡😡😡😡😡 te caigo mal te doy vergüenza o que pedo?,0,negative
Eres un pajero,Eres un pajero,0,negative
"Por el trago, por la pichicata, quiero decir","Por el trago, por la pichicata, quiero decir",1,neutral
Fuera de eso porque tiene que poner sus sillas en la calle y creerse dueños del mismo 🤷‍♂️ donde está la municipalidad de san isidro eso es factible a los demás negocio por todo los fiscalizan pero ellos se adueñan de las. Vereda y no pasa nada,Fuera de eso porque tiene que poner sus sillas en la calle y creerse dueños del mismo 🤷‍♂️ donde está la municipalidad de san isidro eso es factible a los demás negocio por todo los fiscalizan pero ellos se adueñan de las. Vereda y no pasa nada,1,neutral
"Es una pena ver como en algunos medios de comunicación y sus periodistas mercenarios sólo se dedican a investigar la vida privada de los candidatos, por lo visto ellos son los seguidores de la Televisión Basura tipo Laura Bozzo y Magali Medina, ello simplemente GUERRA SUCIA. Aquí todo importa para tratar de marcar honras y descalificar y etiquetar personas en una campaña electoral. 😎😎😎","Es una pena ver como en algunos medios de comunicación y sus periodistas mercenarios sólo se dedican a investigar la vida privada de los candidatos, por lo visto ellos son los seguidores de la Televisión Basura tipo Laura Bozzo y Magali Medina, ello simplemente GUERRA SUCIA. Aquí todo importa para tratar de marcar honras y descalificar y etiquetar personas en una campaña electoral. 😎😎😎",2,positive
